city,country,population,area,pollutant,year,emissions
Mérida,Mexico,1088364.605,858,PM10,2015,0.095993787
Ulaanbaatar,Mongolia,1360931.832,383,PM10,2015,0.463819176
Agadir,Morocco,1122995.087,430,PM10,2015,4.170793056
Marrakesh,Morocco,1135407.406,405,PM10,2015,3.019514799
Casablanca,Morocco,4377455.14,915,PM10,2015,19.43587685
Rabat,Morocco,2082985.9,636,PM10,2015,6.10956049
Tangier,Morocco,1034031.23,306,PM10,2015,0.207851216
Fez,Morocco,1282846.772,419,PM10,2015,5.053853035
Maputo,Mozambique,2579017.687,690,PM10,2015,0
Mandalay,Myanmar,2078198.489,705,PM10,2015,15.08858299
Yangon,Myanmar,6143161.518,1321,PM10,2015,0.149234593
Kathmandu,Nepal,3679117.867,488,PM10,2015,8.107275009
Rotterdam [The Hague],Netherlands,3494348.384,2943,PM10,2015,4.234550953
Amsterdam,Netherlands,1929349.974,1294,PM10,2015,1.529385328
Auckland,NewZealand,1465958.283,2159,PM10,2015,1.098302484
Managua,Nicaragua,1274053.347,883,PM10,2015,0.050243728
Niamey,Niger,1142932.714,202,PM10,2015,2.291371346
Lagos,Nigeria,12337226.55,2284,PM10,2015,0.458277941
Ibadan,Nigeria,3327050.183,1185,PM10,2015,0
Ilorin,Nigeria,1181705.964,548,PM10,2015,0
Benin City,Nigeria,1639736.429,772,PM10,2015,0
Onitsha,Nigeria,4359636.934,1961,PM10,2015,2.732664347
Amaigbo,Nigeria,3099677.576,1636,PM10,2015,0.006996302
Port Harcourt,Nigeria,1381502.388,291,PM10,2015,0
Oboama Nguru,Nigeria,1306034.181,627,PM10,2015,0
Abuja,Nigeria,2578149.678,1027,PM10,2015,0
Kaduna,Nigeria,1745138.949,491,PM10,2015,0
Aba,Nigeria,1267678.979,258,PM10,2015,0
Enugu,Nigeria,1153081.772,716,PM10,2015,0
Kano,Nigeria,4821779.427,1397,PM10,2015,0.276024461
Jos,Nigeria,1022185.263,648,PM10,2015,0
Maiduguri,Nigeria,1112394.565,241,PM10,2015,0.07466007
Pyongyang,NorthKorea,2993742.733,754,PM10,2015,22.26183319
Oslo,Norway,1359903.324,4272,PM10,2015,17.05757141
Karachi,Pakistan,13417664.36,1348,PM10,2015,38.69721985
Peshawar,Pakistan,5789130.046,2013,PM10,2015,21.21645355
Swat City,Pakistan,1114628.635,217,PM10,2015,2.331087589
Mardan,Pakistan,1327263.484,511,PM10,2015,7.336000443
Hyderabad,Pakistan,2054115.89,314,PM10,2015,5.551461697
Abbottabad,Pakistan,1712393.769,401,PM10,2015,16.03982353
Rawalpindi [Islamabad],Pakistan,4137957.277,1152,PM10,2015,26.96595573
Multan,Pakistan,2925388.025,1120,PM10,2015,3.522006273
Faisalabad,Pakistan,4979823.291,1644,PM10,2015,103.878952
Gujranwala,Pakistan,3182474.902,808,PM10,2015,6.25057888
Lahore,Pakistan,11786290.59,3154,PM10,2015,205.3547516
Sialkot,Pakistan,2804575.299,1129,PM10,2015,7.645320892
Gaza,Palestina,1689860.603,355,PM10,2015,9.982375145
Panama City,Panama,1461305.31,952,PM10,2015,0.548693061
Asuncion,Paraguay,2487874.191,1760,PM10,2015,0.041326687
Lima,Peru,9669592.866,2121,PM10,2015,0
Dagupan,Philippines,1219135.092,760,PM10,2015,2.308850765
Angeles [San Fernando],Philippines,1983596.92,1079,PM10,2015,1.099281549
Quezon City [Manila],Philippines,24958274.42,4873,PM10,2015,4.629642487
Cebu City,Philippines,3059069.973,1232,PM10,2015,2.253919363
Davao City,Philippines,1356277.385,477,PM10,2015,4.955471516
Katowice,Poland,2912555.188,5198,PM10,2015,92.93140411
Lodz,Poland,1064394.024,1996,PM10,2015,10.25806332
Krakow,Poland,1284334.397,2630,PM10,2015,62.0731163
Warsaw,Poland,2865997.289,4181,PM10,2015,26.41190529
Lisbon,Portugal,2559898.925,1575,PM10,2015,27.55456161
Porto,Portugal,1594480.226,1487,PM10,2015,17.43853188
Río Piedras [San Juan],PuertoRico,1374922.494,1163,PM10,2015,20.0122776
Doha,Qatar,1821304.866,1100,PM10,2015,0.430470198
Brazzaville,RepublicofCongo,1646275.681,176,PM10,2015,0.006895044
Bucharest,Romania,2230363.096,2091,PM10,2015,46.06519318
Saint Petersburg,Russia,5002494.445,2764,PM10,2015,42.86607742
Moscow,Russia,16375317.15,8459,PM10,2015,217.7314911
Voronezh,Russia,1099469.303,1305,PM10,2015,35.95719528
Nizhny Novgorod,Russia,1371549.124,965,PM10,2015,0.488554448
Rostov-on-Don,Russia,1314499.772,1177,PM10,2015,23.39847946
Kazan,Russia,1245155.498,1113,PM10,2015,11.28695965
Saratov,Russia,1062989.198,934,PM10,2015,21.93809509
Volgograd,Russia,1422694.919,2075,PM10,2015,39.5358963
Samara,Russia,1247326.002,931,PM10,2015,2.926182985
Ufa,Russia,1090326.561,959,PM10,2015,1.68381691
Yekaterinburg,Russia,1496445.096,1289,PM10,2015,0.232986107
Chelyabinsk,Russia,1282315.345,1011,PM10,2015,651.4940186
Omsk,Russia,1180501.793,1074,PM10,2015,0.866268337
Novosibirsk,Russia,1746824.363,1607,PM10,2015,0.341832817
Krasnoyarsk,Russia,1018788.988,1138,PM10,2015,0.232794389
Kigali,Rwanda,1294124.279,483,PM10,2015,0
Medina,SaudiArabia,1297733.028,534,PM10,2015,1.309663892
Jeddah,SaudiArabia,3992565.125,1517,PM10,2015,5.504244328
Mecca,SaudiArabia,1742128.927,835,PM10,2015,3.813295841
Riyadh,SaudiArabia,6299387.245,3239,PM10,2015,5.001066208
Hofuf,SaudiArabia,1236290.802,804,PM10,2015,5.154576302
Dammam,SaudiArabia,2319628.541,1198,PM10,2015,3.217030048
Dakar,Senegal,3409806.431,388,PM10,2015,0
Touba,Senegal,1016890.885,159,PM10,2015,0
Belgrade,Serbia,1416301.713,1206,PM10,2015,20.60699844
Freetown,SierraLeone,1222025.521,264,PM10,2015,0.001666564
Singapore,Singapore,5602397.891,637,PM10,2015,6.131873131
Mogadishu,Somalia,1518891.004,124,PM10,2015,0
Cape Town,SouthAfrica,3796315.917,1729,PM10,2015,0.635411501
Port Elizabeth,SouthAfrica,1177968.043,638,PM10,2015,0.418398976
Johannesburg,SouthAfrica,8182341.805,3795,PM10,2015,0
Klipgat,SouthAfrica,1290030.582,715,PM10,2015,0.197358146
Pretoria,SouthAfrica,1635386.308,1115,PM10,2015,0
Durban,SouthAfrica,3226799.394,1611,PM10,2015,3.874592304
Seoul,SouthKorea,24287447.21,7053,PM10,2015,98.29938507
Daejeon,SouthKorea,1746023.248,1001,PM10,2015,9.470874786
Gwangju,SouthKorea,1683322.227,1057,PM10,2015,10.64118481
Daegu,SouthKorea,2868256.726,2251,PM10,2015,29.86128235
Busan,SouthKorea,4218267.517,1478,PM10,2015,14.84185123
Ulsan,SouthKorea,1132432.101,836,PM10,2015,11.62072277
Seville,Spain,1256010.629,931,PM10,2015,5.836677074
Málaga,Spain,1053431.721,1263,PM10,2015,11.7618866
Madrid,Spain,6131918.998,4270,PM10,2015,92.86250305
Valencia,Spain,1888705.412,2093,PM10,2015,31.89163017
Barcelona,Spain,4609369.61,1967,PM10,2015,36.08752441
Colombo,SriLanka,5670079.61,2789,PM10,2015,0
Kandy,SriLanka,1182446.901,791,PM10,2015,0
Khartoum,Sudan,6229523.116,1363,PM10,2015,0.207040325
Stockholm,Sweden,2011040.467,2536,PM10,2015,1.408554792
Zurich,Switzerland,2051343.043,2588,PM10,2015,29.92298126
Damascus,Syria,3304903.125,1268,PM10,2015,16.84429359
Aleppo,Syria,2437709.284,1036,PM10,2015,16.86402321
Hsinchu,Taiwan,1116593.134,554,PM10,2015,1.932315707
Taichung,Taiwan,4020321.034,1786,PM10,2015,6.083014965
New Taipei [Taipei],Taiwan,9530828.725,2463,PM10,2015,8.492126465
Tainan,Taiwan,1339958.448,715,PM10,2015,11.68588543
Kaohsiung,Taiwan,2934154.379,1088,PM10,2015,20.25122261
Dushanbe,Tajikistan,1241583.183,350,PM10,2015,0.936254799
Dar es Salaam,Tanzania,5644865.667,1057,PM10,2015,0
Bangkok,Thailand,16290188.46,5161,PM10,2015,87.75296783
Lomé,Togo,2180682.662,520,PM10,2015,0
Tunis,Tunisia,2534692.787,1129,PM10,2015,13.36992741
Izmir,Turkey,3094411.99,1125,PM10,2015,4.549283504
Istanbul,Turkey,14791738.79,2540,PM10,2015,34.87260056
Bursa,Turkey,1868115.036,776,PM10,2015,22.94285202
Antalya,Turkey,1087976.749,664,PM10,2015,4.259248257
Sincan,Turkey,1471991.242,492,PM10,2015,13.44220066
Ankara,Turkey,3385325.267,1042,PM10,2015,22.57194519
Gaziantep,Turkey,1554725.046,384,PM10,2015,6.821426868
Kampala,Uganda,3964521.716,1077,PM10,2015,1.338049293
Kyiv,Ukraine,3438138.072,3385,PM10,2015,57.27325821
Odesa,Ukraine,1255759.626,1436,PM10,2015,26.39719582
Dnipro,Ukraine,1031763,915,PM10,2015,21.59758568
Kharkiv,Ukraine,1720556.033,1741,PM10,2015,32.36458206
Donetsk,Ukraine,1464092.257,1231,PM10,2015,21.34773636
Abu Dhabi,UnitedArabEmirates,1017109.484,697,PM10,2015,0.722422481
Dubai,UnitedArabEmirates,5444031.301,2177,PM10,2015,2.899254084
Glasgow,UnitedKingdom,1743356.146,2350,PM10,2015,10.0125761
Cardiff,UnitedKingdom,1141468.691,1537,PM10,2015,0.918087423
Liverpool,UnitedKingdom,1676212.193,1038,PM10,2015,67.44517517
Bristol,UnitedKingdom,1213639.147,1951,PM10,2015,5.38248682
Manchester,UnitedKingdom,3270370.46,2182,PM10,2015,103.468277
Birmingham,UnitedKingdom,2958884.78,1786,PM10,2015,13.88026428
Leeds,UnitedKingdom,2922157.559,3044,PM10,2015,214.0982361
Newcastle upon Tyne,UnitedKingdom,1687394.754,2249,PM10,2015,37.79117966
Sheffield,UnitedKingdom,1145121.889,1325,PM10,2015,24.18331337
Nottingham,UnitedKingdom,1562399.058,2248,PM10,2015,66.80802917
Portsmouth,UnitedKingdom,1338017.675,2051,PM10,2015,32.46368408
London,UnitedKingdom,12598186.45,6605,PM10,2015,43.39785004
San Jose,UnitedStates,5118911.592,4038,PM10,2015,369.0730591
Los Angeles,UnitedStates,15655357.45,10407,PM10,2015,182.3403625
Tijuana,UnitedStates,3177732.233,3940,PM10,2015,61.07448196
Sacramento,UnitedStates,2051326.283,3863,PM10,2015,16.08219147
Las Vegas,UnitedStates,2250989.01,1623,PM10,2015,148.5851593
Phoenix,UnitedStates,4567289.148,9707,PM10,2015,370.9614868
Tucson,UnitedStates,1023084.606,3229,PM10,2015,21.22673416
Portland,UnitedStates,2273466.329,6026,PM10,2015,8.742469788
Seattle,UnitedStates,3866486.799,8328,PM10,2015,8.936191559
Salt Lake City,UnitedStates,1166374.456,1738,PM10,2015,755.4105225
San Antonio,UnitedStates,2222515.743,6233,PM10,2015,9091.198242
Denver,UnitedStates,2928613.322,6917,PM10,2015,512.5873413
Austin,UnitedStates,1894805.92,6117,PM10,2015,117.1434021
Houston,UnitedStates,6442256.184,15114,PM10,2015,102.7731781
Dallas,UnitedStates,7077557.752,19826,PM10,2015,790.8991089
Oklahoma City,UnitedStates,1177498.375,4831,PM10,2015,2.971287727
Kansas City,UnitedStates,1966035.115,7540,PM10,2015,1.629113555
Memphis,UnitedStates,1215391.277,4050,PM10,2015,2.503548622
St. Louis,UnitedStates,2469859.58,6517,PM10,2015,104.0978928
Tampa,UnitedStates,2678157.685,4168,PM10,2015,84.44850159
Nashville,UnitedStates,1096307.269,3489,PM10,2015,2.343777418
Minneapolis [Saint Paul],UnitedStates,3273026.746,9833,PM10,2015,948.0108643
Miami,UnitedStates,5808585.481,6494,PM10,2015,2985.664063
Atlanta,UnitedStates,5591339.318,12348,PM10,2015,2045.132935
Orlando,UnitedStates,2399058.55,5531,PM10,2015,186.3022461
Jacksonville,UnitedStates,1136539.935,3558,PM10,2015,164.4520569
Louisville,UnitedStates,1304467.183,6849,PM10,2015,839.3877563
Chicago,UnitedStates,8797568.994,13185,PM10,2015,336.1188965
Indianapolis,UnitedStates,1897002.798,7597,PM10,2015,78.98619843
Milwaukee,UnitedStates,1617648.12,4542,PM10,2015,632.640564
Cincinnati,UnitedStates,1927622.209,5802,PM10,2015,5.96987772
Charlotte,UnitedStates,2020478.228,5134,PM10,2015,75.37418365
Columbus,UnitedStates,1885222.159,8211,PM10,2015,1457.125732
Raleigh,UnitedStates,1611391.053,3950,PM10,2015,1530.510254
Detroit,UnitedStates,4065588.855,8184,PM10,2015,3.16154623
Cleveland,UnitedStates,1880819.79,4770,PM10,2015,15.05934715
Pittsburgh,UnitedStates,1980861.236,6150,PM10,2015,395.6340027
Richmond,UnitedStates,1082917.909,2792,PM10,2015,812.5969238
Virginia Beach,UnitedStates,1624468.98,3949,PM10,2015,8067.933594
Washington D.C.,UnitedStates,5638693.815,7446,PM10,2015,1606.248779
Baltimore,UnitedStates,2265090.935,4070,PM10,2015,154.1358795
Buffalo,UnitedStates,1085097.218,3623,PM10,2015,67.63713837
Philadelphia,UnitedStates,6113871.238,11525,PM10,2015,80.14794922
Allentown,UnitedStates,1036069.826,4365,PM10,2015,25.88943863
New York,UnitedStates,19523052.76,17489,PM10,2015,3514.030273
Bridgeport,UnitedStates,1091714.907,2197,PM10,2015,107.3095551
Hartford,UnitedStates,1050203.469,2440,PM10,2015,13.75545979
Providence,UnitedStates,1448456.553,3751,PM10,2015,1604.713013
Boston,UnitedStates,2703581.588,2800,PM10,2015,18.76531982
Montevideo,Uruguay,1738937.877,802,PM10,2015,0.920343757
Samarkand,Uzbekistan,1046699.666,634,PM10,2015,7.886065483
Tashkent,Uzbekistan,3704738.508,1259,PM10,2015,72.36399841
Maracaibo,Venezuela,2305881.758,851,PM10,2015,1.427165508
Barquisimeto,Venezuela,1186176.241,492,PM10,2015,34.38410568
Valencia,Venezuela,1968184.8,1177,PM10,2015,9.740432739
Maracay,Venezuela,1482535.36,647,PM10,2015,1.819497705
Caracas,Venezuela,3589208.183,890,PM10,2015,0.047154393
Hanoi,Vietnam,8350600.197,3293,PM10,2015,291.0953369
Nam Định,Vietnam,1198796.513,723,PM10,2015,27.62042046
Haiphong,Vietnam,1377016.699,632,PM10,2015,15.79419422
Long Xuyen,Vietnam,1547431.501,995,PM10,2015,570.6409302
Ho Chi Minh City,Vietnam,12831945.08,3036,PM10,2015,113.1281204
Đà Nẵng,Vietnam,1138424.456,418,PM10,2015,1.641986132
Sana'a,Yemen,2671299.114,500,PM10,2015,1.530648589
Ta'izz,Yemen,1123215.906,199,PM10,2015,0.271751076
Lusaka,Zambia,2620092.504,743,PM10,2015,0
Harare,Zimbabwe,2906612.257,1521,PM10,2015,4.68868494
Kabul,Afghanistan,4604344.157,707,SO2,1970,13.89374352
Oran,Algeria,1332318.687,465,SO2,1970,10.2875433
Algiers,Algeria,4921385.25,1802,SO2,1970,54.90274811
Luanda,Angola,7308152.208,1941,SO2,1970,3.45E-04
Mendoza,Argentina,1139081.554,911,SO2,1970,0
San Miguel de Tucumán,Argentina,1074939.051,1159,SO2,1970,0.076222494
Cordoba,Argentina,1617671.656,1698,SO2,1970,220.6745605
Rosario,Argentina,1336722.5,1444,SO2,1970,14.58423996
Buenos Aires,Argentina,14984068.9,5376,SO2,1970,17.78434753
Yerevan,Armenia,1356806.651,665,SO2,1970,110.510994
Perth,Australia,1676528.559,2972,SO2,1970,725.2380981
Adelaide,Australia,1384068.224,4026,SO2,1970,27.15695
Melbourne,Australia,4474593.5,8348,SO2,1970,7.856219292
Sydney,Australia,4404986.392,3881,SO2,1970,1.81197989
Brisbane,Australia,2150602.637,3144,SO2,1970,12.77051735
Vienna,Austria,2381082.929,3104,SO2,1970,159.090332
Baku,Azerbaijan,2741763.271,1210,SO2,1970,45.9176178
Manama,Bahrain,1369162.169,670,SO2,1970,3.567587614
Rajshahi,Bangladesh,1081657.576,448,SO2,1970,13.78144264
Bogura,Bangladesh,1955452.196,1033,SO2,1970,12.26467609
Sirajganj,Bangladesh,2631728.466,1310,SO2,1970,1.991732597
Tangail,Bangladesh,1485869.019,785,SO2,1970,0.527262509
Mymensingh,Bangladesh,1150722.514,484,SO2,1970,14.23143673
Khulna,Bangladesh,1408217.825,371,SO2,1970,10.52178669
Dhaka,Bangladesh,1721611.743,610,SO2,1970,6.386471272
Dhaka,Bangladesh,3075402.547,1377,SO2,1970,21.53056717
Dhaka,Bangladesh,20392157.11,3268,SO2,1970,120.7654114
Dhaka,Bangladesh,1548886.705,505,SO2,1970,21.2425499
Kishoreganj,Bangladesh,1035698.081,550,SO2,1970,13.03654385
Brahmanbaria,Bangladesh,2480649.068,1121,SO2,1970,75.73468781
Comilla,Bangladesh,8812244.067,4493,SO2,1970,89.99221802
Lakshmipur,Bangladesh,1291110.728,632,SO2,1970,7.924929142
Sylhet,Bangladesh,1390248.898,503,SO2,1970,10.23893166
Chattogram,Bangladesh,5964578.131,1591,SO2,1970,20.57744408
Minsk,Belarus,2137264.685,1582,SO2,1970,522.7330933
Antwerp,Belgium,1817176.415,2393,SO2,1970,113.3695984
Brussels,Belgium,2269665.213,1851,SO2,1970,83.75858307
Liège,Belgium,1129391.829,2710,SO2,1970,54.66155243
Cotonou,Benin,1828526.291,521,SO2,1970,0
El Alto [La Paz],Bolivia,1772263.303,745,SO2,1970,0.346960366
Cochabamba,Bolivia,1227385.363,870,SO2,1970,1.7413975
Santa Cruz de la Sierra,Bolivia,1762054.234,817,SO2,1970,0.410509616
Manaus,Brazil,2080861.009,453,SO2,1970,26.0725193
Belém,Brazil,2174968.088,587,SO2,1970,0.125642017
Goiânia,Brazil,2248199.073,1842,SO2,1970,0.388503581
Ceilândia,Brazil,1973463.719,867,SO2,1970,2.215436935
Porto Alegre,Brazil,2907003.908,1373,SO2,1970,0
Curitiba,Brazil,3033042.205,1593,SO2,1970,15.04058933
Campinas,Brazil,2509882.224,1571,SO2,1970,2.31247139
São Paulo,Brazil,21684522.82,6077,SO2,1970,123.9033127
São Luís,Brazil,1455771.21,555,SO2,1970,0
Santos,Brazil,1712548.224,722,SO2,1970,1.703840494
Teresina,Brazil,1036955.52,1028,SO2,1970,0.062190056
Belo Horizonte,Brazil,4966926.832,3099,SO2,1970,0.595450461
Rio de Janeiro,Brazil,10814391.23,3598,SO2,1970,17.71100998
Sao Goncalo,Brazil,1998757.606,1215,SO2,1970,0.11730165
Vila Velha,Brazil,1710333.441,911,SO2,1970,1.143596411
Fortaleza,Brazil,3611864.227,1557,SO2,1970,10.4912796
Salvador,Brazil,3252523.078,623,SO2,1970,0.066472918
Maceió,Brazil,1184064.69,682,SO2,1970,0.010155362
Natal,Brazil,1321459.966,694,SO2,1970,37.27617264
Recife,Brazil,3679510.146,1262,SO2,1970,0.486230284
João Pessoa,Brazil,1124050.371,446,SO2,1970,0.619988203
Sofia,Bulgaria,1423934.914,1352,SO2,1970,42.90225601
Ouagadougou,BurkinaFaso,2813684.249,908,SO2,1970,0
Phnom Penh,Cambodia,2140599.395,720,SO2,1970,24.58646774
Douala,Cameroon,3002078.173,360,SO2,1970,0
Yaounde,Cameroon,3547917.376,572,SO2,1970,0
Garoua,Cameroon,1100720.356,91,SO2,1970,0.922624826
Vancouver,Canada,2407755.768,1601,SO2,1970,123.6251144
Calgary,Canada,1382751.206,2051,SO2,1970,1093.531006
Edmonton,Canada,1232005.127,2816,SO2,1970,2085.679932
Toronto,Canada,7278248.435,8223,SO2,1970,2.321208239
Ottawa,Canada,1277528.023,2325,SO2,1970,39.69184875
Montreal,Canada,4089586.487,5027,SO2,1970,870.3189697
Bangui,CentralAfricanRepublic,1048483.327,155,SO2,1970,0
N'Djamena,Chad,1370021.331,258,SO2,1970,0
Viña del Mar [Valparaíso],Chile,1008041.394,788,SO2,1970,1.555820704
Santiago,Chile,7087659.555,2923,SO2,1970,12.57161331
Ürümqi,China,3279549.977,1047,SO2,1970,2160.290039
Xining,China,1414920.697,569,SO2,1970,105.9888763
Lanzhou,China,2585524.218,871,SO2,1970,261.8429871
Yinchuan,China,1704007.098,1012,SO2,1970,54.30049896
Baotou,China,2206063.069,638,SO2,1970,171.6075745
Hohhot,China,2130821.856,856,SO2,1970,228.5874634
Chengdu,China,11749963.15,4034,SO2,1970,97.89545441
Mianyang,China,1129793.163,649,SO2,1970,9.821628571
Baoji,China,1182083.704,693,SO2,1970,54.88432693
Datong,China,1733548.666,827,SO2,1970,51.58512878
Kunming,China,3554514.061,1384,SO2,1970,7056.036133
Xi'an,China,6576880.035,2083,SO2,1970,184.1149597
Taiyuan,China,3818782.528,1065,SO2,1970,105.7483597
Chongqing,China,6036834.034,2267,SO2,1970,67.86274719
Beijing,China,21279474.48,5536,SO2,1970,195.330307
Shijiazhuang,China,4232106.67,1780,SO2,1970,125.5181351
Baoding,China,1697773.419,905,SO2,1970,86.81555939
Zunyi,China,1079361.073,511,SO2,1970,14.46913147
Guiyang,China,3244349.999,1223,SO2,1970,55.42626572
Xingtai,China,1111698.43,674,SO2,1970,68.93698883
Luoyang,China,2359897.526,1115,SO2,1970,42.31332016
Jiaozuo,China,1414484.642,843,SO2,1970,56.23599243
Handan,China,1698252.072,856,SO2,1970,35.86818314
Tianjin,China,8317096.114,2413,SO2,1970,134.3774567
Anyang,China,1562152.211,951,SO2,1970,34.88148117
Xinxiang,China,2044707.246,1214,SO2,1970,46.32595825
Tangshan,China,2358087.33,1676,SO2,1970,156.9050293
Zhengzhou,China,5884051.262,2310,SO2,1970,124.491333
Binhai,China,2004427.099,993,SO2,1970,69.67177582
Nanyang,China,1261384.991,878,SO2,1970,35.89578247
Pingdingshan,China,1018607.284,435,SO2,1970,7.51053381
Harbin,China,4590552.644,1548,SO2,1970,135.032135
Fancheng,China,1401398.912,930,SO2,1970,37.70455551
Xuchang,China,1021674.003,657,SO2,1970,23.23414993
Yichang,China,1019239.068,639,SO2,1970,2.891215324
Qinhuangdao,China,1044685.585,443,SO2,1970,61.43309402
Jinzhou,China,1171199.295,575,SO2,1970,46.88209915
Luohe,China,1188290.358,852,SO2,1970,33.35944748
Jinan,China,4264024.412,1923,SO2,1970,71.1320343
Changchun,China,3868822.154,1847,SO2,1970,135.4682007
Tai'an,China,1006438.023,562,SO2,1970,13.75849438
Shangqiu,China,1136814.744,1005,SO2,1970,28.81012917
Shenyang,China,6219708.348,2024,SO2,1970,204.1959686
Jining,China,1023093.189,525,SO2,1970,15.19826412
Zibo,China,3699954.753,2900,SO2,1970,78.37435913
Nanning,China,2818094.814,927,SO2,1970,96.6346817
Fushun,China,1470959.826,837,SO2,1970,73.42334747
Anshan,China,1846134.212,759,SO2,1970,39.24238586
Jilin,China,1690756.194,659,SO2,1970,24.62503242
Liuzhou,China,1737108.201,773,SO2,1970,19.57429123
Guilin,China,1311446.362,947,SO2,1970,31.30840492
Shaoyang,China,1000825.594,567,SO2,1970,13.79799843
Weifang,China,1768060.188,1230,SO2,1970,62.58274841
Fuyang,China,1100943.668,783,SO2,1970,16.3707695
Dalian,China,3668893.679,1290,SO2,1970,96.11122131
市中区,China,1670203.656,1572,SO2,1970,39.99510193
Wuhan,China,8534060.737,2682,SO2,1970,48.62215042
Huaibei,China,1220714.564,607,SO2,1970,7.784272194
Xuzhou,China,2483179.901,1607,SO2,1970,29.50958252
Linyi,China,2405441.976,1815,SO2,1970,103.281662
Changsha,China,3904010.583,1496,SO2,1970,17.00753021
Xiangtan,China,1228014.291,823,SO2,1970,17.86716843
Yulin,China,1285290.544,814,SO2,1970,25.28143501
Zhuzhou,China,1182940.347,521,SO2,1970,4.572995186
